#NOTE radius is in KM. Position is in KM (distance from sun, use sin/cos to place them). Orbit speed is in days
Sol
data/Textures/Skyboxes/SolarSystem/Skybox.dds
125
giDiffuse=1.0 giSpecular=1.0 giGlobal=1.0

S name=Sun radius=695800 r=1 g=1 b=0 r1=1.55 g1=1.55 b1=1.3 r2=1 g2=1 b2=0 position=0

P name=Mercury parent=Sun radius=2440 r=1 g=1 b=1 position=57910000 type=Rock atmosphereHeight=0 texture=Mercury.dds eccentricity=0.20563 period=87.969 majorAxis=57909050 tilt=0.03 days=58.646 inclination=3.38

P name=Venus parent=Sun radius=6031 r=1 g=1 b=1 position=108200000 type=Rock atmosphereHeight=0 texture=Venus.dds eccentricity=0.006772 period=224.701 majorAxis=108208000 tilt=2.64 days=243 inclination=3.86

P name=Earth parent=Sun radius=6371 r=1 g=1 b=1 position=149600000 type=Rock atmosphereHeight=0.025 texture=Earth.dds eccentricity=0.017 period=365.335 majorAxis=149598023 tilt=23.44 days=0.9972685 inclination=7.155
M name=Moon parent=Earth radius=1737 r=1 g=1 b=1 position=384400 type=Rock atmosphereHeight=0 texture=Moon.dds eccentricity=0.054 period=27.322 majorAxis=384748 tilt=6.68 days=27.322 inclination=5.15

P name=Mars parent=Sun radius=3390 r=1 g=1 b=1 position=227900000 type=Rock atmosphereHeight=0 texture=Mars.dds eccentricity=0.0934 period=686.971 majorAxis=227939134 tilt=25.19 days=1.0259541666 inclination=5.65
#M name=Phobos radius=11.2667 r=1 g=1 b=1 parent=Mars position=9390 atmosphereHeight=0 type=Asteroid
#M name=Deimos radius=6.2 r=1 g=1 b=1 parent=Mars position=23470 atmosphereHeight=0 type=Asteroid

P name=Jupiter parent=Sun radius=69911 r=1 g=1 b=1 position=778500000 type=GasGiant atmosphereHeight=0 texture=Jupiter.dds eccentricity=0.048498 period=433259 majorAxis=778297882 tilt=3.13 days=0.410069444 inclination=6.09
M name=Callisto parent=Jupiter radius=2410 r=1 g=1 b=1 position=1882700 atmosphereHeight=0 type=Rock texture=Callisto.dds eccentricity=0.0074 period=16.6890184 majorAxis=1882700 tilt=0 days=16.6890184
M name=Io parent=Jupiter radius=1822 r=1 g=1 b=1 position=421700 atmosphereHeight=0 type=Rock texture=Io.dds eccentricity=0.0041 period=1.769137786 majorAxis=421800 tilt=0 days=1.769137786
M name=Europa parent=Jupiter radius=1560 r=1 g=1 b=1 position=670900 atmosphereHeight=0 type=Rock texture=Europa.dds eccentricity=0.009 period=3.551181 majorAxis=671100 tilt=0.1 days=3.551181
M name=Ganymede parent=Jupiter radius=2634 r=1 g=1 b=1 position=1070400 atmosphereHeight=0 type=Rock texture=Ganymede.dds eccentricity=0.0013 period=7.15455296 majorAxis=1070400 tilt=0.33 days=7.15455296
#M name=Metis parent=Jupiter
#M name=Adrastea parent=Jupiter
#M name=Amalthea parent=Jupiter
#M name=Thebe parent=Jupiter
#M name=Themisto parent=Jupiter
#M name=Leda parent=Jupiter
#M name=Himalia parent=Jupiter
#M name=Lysithea parent=Jupiter
#M name=Elara parent=Jupiter
#M name=Dia parent=Jupiter
#M name=Carpo parent=Jupiter
#M name=S/2003-J-12 parent=Jupiter
#M name=Euporie parent=Jupiter
#M name=S/2003-J-3 parent=Jupiter
#M name=S/2003-J-18 parent=Jupiter
#M name=S/2011-J-1 parent=Jupiter
#M name=S/2010-J-2 parent=Jupiter
#M name=Thelxinoe parent=Jupiter
#M name=Euanthe parent=Jupiter
#M name=Helike parent=Jupiter
#M name=Orthosie parent=Jupiter
#M name=Iocaste parent=Jupiter
#M name=S/2003-J-16 parent=Jupiter
#M name=Praxidike parent=Jupiter
#M name=Harpalyke parent=Jupiter
#M name=Mneme parent=Jupiter
#M name=Hermippe parent=Jupiter
#M name=Thyone parent=Jupiter
#M name=Ananke parent=Jupiter
#M name=Herse parent=Jupiter
#M name=Aitne parent=Jupiter
#M name=Kale parent=Jupiter
#M name=Taygete parent=Jupiter
#M name=S/2003-J-19 parent=Jupiter
#M name=Chaldene parent=Jupiter
#M name=S/2003-J-15 parent=Jupiter
#M name=S/2003-J-10 parent=Jupiter
#M name=S/2003-J-23 parent=Jupiter
#M name=Erinome parent=Jupiter
#M name=Aoede parent=Jupiter
#M name=Kallichore parent=Jupiter
#M name=Kalyke parent=Jupiter
#M name=Carme parent=Jupiter
#M name=Callirrhoe parent=Jupiter
#M name=Eurydome parent=Jupiter
#M name=S/2011-J-2 parent=Jupiter
#M name=Pasithee parent=Jupiter
#M name=S/2010-J-1 parent=Jupiter
#M name=Kore parent=Jupiter
#M name=Cyllene parent=Jupiter
#M name=Eukelade parent=Jupiter
#M name=S/2003-J-4 parent=Jupiter
#M name=Pasiphae parent=Jupiter
#M name=Hegemone parent=Jupiter
#M name=Arche parent=Jupiter
#M name=Isonoe parent=Jupiter
#M name=S/2003-J-9 parent=Jupiter
#M name=S/2003-J-5 parent=Jupiter
#M name=Sinope parent=Jupiter
#M name=Sponde parent=Jupiter
#M name=Autonoe parent=Jupiter
#M name=Megaclite parent=Jupiter
#M name=S/2003-J-2 parent=Jupiter

#saturn's rings are 141,000 km in radius from saturn's center. saturn itself is 58,232km in radius
P name=Saturn parent=Sun radius=58232 r=1 g=1 b=1 position=1433000000 type=GasGiant atmosphereHeight=0 texture=Saturn.dds eccentricity=0.05555 tilt=26.73 period=10759.22 majorAxis=1429394041.1 days=0.593055555 inclination=5.51
R parent=Saturn r=220 g=194 b=161 position=512 radius=492 break=482
R parent=Saturn r=-1 g=-1 b=-1 position=910 radius=3 break=2
R parent=Saturn r=202 g=178 b=147 position=921 radius=1 break=1
R parent=Saturn r=219 g=192 b=163 position=940 radius=2 break=1
R parent=Saturn r=171 g=153 b=132 position=954 radius=1 break=1
R parent=Saturn r=-1 g=-1 b=-1 position=993 radius=34 break=32
R parent=Saturn r=113 g=109 b=92 position=959 radius=1 break=1
R parent=Saturn r=104 g=104 b=104 position=1011 radius=5 break=1
R parent=Saturn r=99 g=99 b=99 position=1018 radius=3 break=1
R parent=Saturn r=168 g=174 b=170 position=1016 radius=1 break=1
R parent=Saturn r=-1 g=-1 b=-1 position=1014 radius=2 break=1


M name=Titan parent=Saturn radius=2575.5 r=1 g=1 b=1 position=1221870 type=Rock atmosphereHeight=0 texture=Titan.dds eccentricity=0.0288 tilt=0 period=15.945 majorAxis=1221870 days=15.945
#M name=S/2009-S-1 parent=Saturn
#M name=Pan parent=Saturn
#M name=Daphnis parent=Saturn
#M name=Atlas parent=Saturn
#M name=Prometheus parent=Saturn
#M name=Pandora parent=Saturn
#M name=Epimetheus parent=Saturn
#M name=Janus parent=Saturn
#M name=Aegaeon parent=Saturn
#M name=Mimas parent=Saturn
#M name=Methone parent=Saturn
#M name=Anthe parent=Saturn
#M name=Pallene parent=Saturn
#M name=Enceladus parent=Saturn
#M name=Tethys parent=Saturn
#M name=Telesto parent=Saturn
#M name=Calypso parent=Saturn
#M name=Dione parent=Saturn
#M name=Helene parent=Saturn
#M name=Polydeuces parent=Saturn
#M name=Rhea parent=Saturn
#M name=Titan parent=Saturn
#M name=Hyperion parent=Saturn
#M name=Iapetus parent=Saturn
#M name=Kiviuq parent=Saturn
#M name=Ijiraq parent=Saturn
#M name=Phoebe parent=Saturn
#M name=Paaliaq parent=Saturn
#M name=Skathi parent=Saturn
#M name=Albiorix parent=Saturn
#M name=S/2007-S-2 parent=Saturn
#M name=Bebhionn parent=Saturn
#M name=Erriapus parent=Saturn
#M name=Skoll parent=Saturn
#M name=Siarnaq parent=Saturn
#M name=Tarqeq parent=Saturn
#M name=S/2004-S-13 parent=Saturn
#M name=Greip parent=Saturn
#M name=Hyrrokkin parent=Saturn
#M name=Jarnsaxa parent=Saturn
#M name=Tarvos parent=Saturn
#M name=Mundilfari parent=Saturn
#M name=S/2006-S-1 parent=Saturn
#M name=S/2004-S-17 parent=Saturn
#M name=Bergelmir parent=Saturn
#M name=Narvi parent=Saturn
#M name=Suttungr parent=Saturn
#M name=Hati parent=Saturn
#M name=S/2004-S-12 parent=Saturn
#M name=Farbauti parent=Saturn
#M name=Thrymr parent=Saturn
#M name=Aegir parent=Saturn
#M name=S/2007-S-3 parent=Saturn
#M name=Bestla parent=Saturn
#M name=S/2004-S-7 parent=Saturn
#M name=S/2006-S-3 parent=Saturn
#M name=Fenrir parent=Saturn
#M name=Surtur parent=Saturn
#M name=Kari parent=Saturn
#M name=Ymir parent=Saturn
#M name=Loge parent=Saturn
#M name=Fornjot parent=Saturn


P name=Uranus parent=Sun radius=25362 r=1 g=1 b=1 position=2877000000 type=IceGiant atmosphereHeight=0 texture=Uranus.dds tilt=82.23 eccentricity=0.046381 period=30688.5 majorAxis=2875031718 days=0.718055555 inclination=6.48
#M name=Cordelia parent=Uranus
#M name=Ophelia parent=Uranus
#M name=Bianca parent=Uranus
#M name=Cressida parent=Uranus
#M name=Desdemona parent=Uranus
#M name=Juliet parent=Uranus
#M name=Portia parent=uranus
#M name=Rosalind parent=Uranus
#M name=Cupid parent=Uranus
#M name=Belinda parent=Uranus
#M name=Perdita parent=Uranus
#M name=Puck parent=Uranus
#M name=Mab parent=Uranus
#M name=Miranda parent=Uranus
#M name=Ariel parent=Uranus
#M name=Umbriel parent=Uranus
#M name=Titania parent=Uranus
#M name=Oberon parent=Uranus
#M name=Francisco parent=Uranus
#M name=Caliban parent=Uranus
#M name=Stephano parent=Uranus
#M name=Trinculo parent=Uranus
#M name=Sycorax parent=Uranus
#M name=Margaret parent=Uranus
#M name=Prospero parent=Uranus
#M name=Setebos parent=Uranus
#M name=Ferdinand parent=Uranus

P name=Neptune parent=Sun radius=24622 r=1 g=1 b=1 position=4503000000 type=IceGiant atmosphereHeight=0 texture=Neptune.dds tilt=28.32 eccentricity=0.009456 period=60182 majorAxis=4504449781.15 days=0.67125 inclination=6.43
#M name=Naiad parent=Neptune
#M name=Thalassa parent=Neptune
#M name=Despina parent=Neptune
#M name=Galatea parent=Neptune
#M name=Larissa parent=Neptune
#M name=S/2004-N-1 parent=Neptune
#M name=Proteus parent=Neptune
#M name=Triton parent=Neptune
#M name=Nereid parent=Neptune
#M name=Halimede parent=Neptune
#M name=Sao parent=Neptune
#M name=Laomedeia parent=Neptune
#M name=Psamathe parent=Neptune
#M name=Neso parent=Neptune

#NOTE pluto orbits a point outside itself. Perhaps add this in a future version
P name=Pluto parent=Sun radius=1184 r=1 g=1 b=1 position=5906380000 type=Rock atmosphereHeight=0 texture=Pluto.dds tilt=57.47 eccentricity=0.24905 period=90581 majorAxis=5915099807.478 days=6.39 inclination=17.0
M name=Charon parent=Pluto radius=606 r=1 g=1 b=1 position=17536 type=Rock atmosphereHeight=0 texture=Charon.dds eccentricity=0.0002 tilt=0 period=6.387 majorAxis=19591 days=6.387

#M name=Styx parent=Pluto
#M name=Nix parent=Pluto
#M name=Kerberos parent=Pluto
#M name=Hydra parent=Pluto

#P name=Eris parent=Sun radius=1450 r=1 g=1 b=1 position=14640000000 type=Rock atmosphereHeight=0 
#M name=Dysnomia parent=Eris

#P name=Haumea parent=Sun radius=690 r=1 g=1 b=1 position=7722450000 type=Asteroid atmosphereHeight=0 
#M name=Hi'iaka parent=Haumea
#M name=Namaka parent=Haumea

#P name=Makemake parent=Sun radius=750 r=1 g=1 b=1 position=6850000000 type=Rock atmosphereHeight=0 

#NOTE - the planet below needs to be considred a special case due to its orbit
#P name=Sedna parent=Sun radius=518 r=1 g=1 b=1 position=112500000000 type=Rock atmosphereHeight=0 

#P name=(225088)-2007-OR10 parent=Sun radius=640 r=1 g=1 b=1 position=12000000000 atmosphereHeight=0 

#P name=50000-Quaoar parent=Sun radius=555 r=1 g=1 b=1 position=6525000000 atmosphereHeight=0 
#M name=Weywot parent=50000-Quaoar

#P name=90482-Orcus parent=Sun radius=425 r=1 g=1 b=1 position=6300000000 atmosphereHeight=0 
#M name=Vanth parent=90482-Orcus

#P name=20000-Varuna parent=Sun radius=330 r=1 g=1 b=1 position=6450000000 atmosphereHeight=0 

* name=Player parent=Earth position=6779
$ name=Valiant parent=Player position=2

L name=Earth_Lagrange_Point_L1 lp1=Earth lp2=Moon lType=L1
L name=Earth_Lagrange_Point_L4 lp1=Earth lp2=Moon lType=L4
L name=Earth_Lagrange_Point_L5 lp1=Earth lp2=Moon lType=L5
